repository_name,file_path,docstring,function
fluxml/torch.jl,repos/tmp-6198358016-369279/src/wrapper.jl,,"function atg_max_pool1d_with_indices(arg1, self, kernel_size_data, kernel_size_len, stride_data, stride_len, padding_data, padding_len, dilation_data, dilation_len, ceil_mode)
    @runtime_error_check ccall((:atg_max_pool1d_with_indices, libdoeye_caml), Cint, (Ptr{tensor}, tensor, Ptr{Int64}, Cint, Ptr{Int64}, Cint, Ptr{Int64}, Cint, Ptr{Int64}, Cint, Cint), arg1, self, kernel_size_data, kernel_size_len, stride_data, stride_len, padding_data, padding_len, dilation_data, dilation_len, ceil_mode)
end"
fluxml/torch.jl,repos/tmp-6198358016-369279/src/wrapper.jl,,"function atg_max_pool2d(arg1, self, kernel_size_data, kernel_size_len, stride_data, stride_len, padding_data, padding_len, dilation_data, dilation_len, ceil_mode)
    @runtime_error_check ccall((:atg_max_pool2d, libdoeye_caml), Cint, (Ptr{tensor}, tensor, Ptr{Int64}, Cint, Ptr{Int64}, Cint, Ptr{Int64}, Cint, Ptr{Int64}, Cint, Cint), arg1, self, kernel_size_data, kernel_size_len, stride_data, stride_len, padding_data, padding_len, dilation_data, dilation_len, ceil_mode)
end"
fluxml/torch.jl,repos/tmp-6198358016-369279/src/wrapper.jl,,"function atg_max_pool2d_with_indices(arg1, self, kernel_size_data, kernel_size_len, stride_data, stride_len, padding_data, padding_len, dilation_data, dilation_len, ceil_mode)
    @runtime_error_check ccall((:atg_max_pool2d_with_indices, libdoeye_caml), Cint, (Ptr{tensor}, tensor, Ptr{Int64}, Cint, Ptr{Int64}, Cint, Ptr{Int64}, Cint, Ptr{Int64}, Cint, Cint), arg1, self, kernel_size_data, kernel_size_len, stride_data, stride_len, padding_data, padding_len, dilation_data, dilation_len, ceil_mode)
end"
fluxml/torch.jl,repos/tmp-6198358016-369279/src/wrapper.jl,,"function atg_max_pool2d_with_indices_backward(arg1, grad_output, self, kernel_size_data, kernel_size_len, stride_data, stride_len, padding_data, padding_len, dilation_data, dilation_len, ceil_mode, indices)
    @runtime_error_check ccall((:atg_max_pool2d_with_indices_backward, libdoeye_caml), Cint, (Ptr{tensor}, tensor, tensor, Ptr{Int64}, Cint, Ptr{Int64}, Cint, Ptr{Int64}, Cint, Ptr{Int64}, Cint, Cint, tensor), arg1, grad_output, self, kernel_size_data, kernel_size_len, stride_data, stride_len, padding_data, padding_len, dilation_data, dilation_len, ceil_mode, indices)
end"
fluxml/torch.jl,repos/tmp-6198358016-369279/src/wrapper.jl,,"function atg_max_pool2d_with_indices_backward_out(arg1, grad_input, grad_output, self, kernel_size_data, kernel_size_len, stride_data, stride_len, padding_data, padding_len, dilation_data, dilation_len, ceil_mode, indices)
    @runtime_error_check ccall((:atg_max_pool2d_with_indices_backward_out, libdoeye_caml), Cint, (Ptr{tensor}, tensor, tensor, tensor, Ptr{Int64}, Cint, Ptr{Int64}, Cint, Ptr{Int64}, Cint, Ptr{Int64}, Cint, Cint, tensor), arg1, grad_input, grad_output, self, kernel_size_data, kernel_size_len, stride_data, stride_len, padding_data, padding_len, dilation_data, dilation_len, ceil_mode, indices)
end"
fluxml/torch.jl,repos/tmp-6198358016-369279/src/wrapper.jl,,"function atg_max_pool2d_with_indices_out(arg1, out, indices, self, kernel_size_data, kernel_size_len, stride_data, stride_len, padding_data, padding_len, dilation_data, dilation_len, ceil_mode)
    @runtime_error_check ccall((:atg_max_pool2d_with_indices_out, libdoeye_caml), Cint, (Ptr{tensor}, tensor, tensor, tensor, Ptr{Int64}, Cint, Ptr{Int64}, Cint, Ptr{Int64}, Cint, Ptr{Int64}, Cint, Cint), arg1, out, indices, self, kernel_size_data, kernel_size_len, stride_data, stride_len, padding_data, padding_len, dilation_data, dilation_len, ceil_mode)
end"
fluxml/torch.jl,repos/tmp-6198358016-369279/src/wrapper.jl,,"function atg_max_pool3d(arg1, self, kernel_size_data, kernel_size_len, stride_data, stride_len, padding_data, padding_len, dilation_data, dilation_len, ceil_mode)
    @runtime_error_check ccall((:atg_max_pool3d, libdoeye_caml), Cint, (Ptr{tensor}, tensor, Ptr{Int64}, Cint, Ptr{Int64}, Cint, Ptr{Int64}, Cint, Ptr{Int64}, Cint, Cint), arg1, self, kernel_size_data, kernel_size_len, stride_data, stride_len, padding_data, padding_len, dilation_data, dilation_len, ceil_mode)
end"
fluxml/torch.jl,repos/tmp-6198358016-369279/src/wrapper.jl,,"function atg_max_pool3d_with_indices(arg1, self, kernel_size_data, kernel_size_len, stride_data, stride_len, padding_data, padding_len, dilation_data, dilation_len, ceil_mode)
    @runtime_error_check ccall((:atg_max_pool3d_with_indices, libdoeye_caml), Cint, (Ptr{tensor}, tensor, Ptr{Int64}, Cint, Ptr{Int64}, Cint, Ptr{Int64}, Cint, Ptr{Int64}, Cint, Cint), arg1, self, kernel_size_data, kernel_size_len, stride_data, stride_len, padding_data, padding_len, dilation_data, dilation_len, ceil_mode)
end"
fluxml/torch.jl,repos/tmp-6198358016-369279/src/wrapper.jl,,"function atg_max_pool3d_with_indices_backward(arg1, grad_output, self, kernel_size_data, kernel_size_len, stride_data, stride_len, padding_data, padding_len, dilation_data, dilation_len, ceil_mode, indices)
    @runtime_error_check ccall((:atg_max_pool3d_with_indices_backward, libdoeye_caml), Cint, (Ptr{tensor}, tensor, tensor, Ptr{Int64}, Cint, Ptr{Int64}, Cint, Ptr{Int64}, Cint, Ptr{Int64}, Cint, Cint, tensor), arg1, grad_output, self, kernel_size_data, kernel_size_len, stride_data, stride_len, padding_data, padding_len, dilation_data, dilation_len, ceil_mode, indices)
end"
fluxml/torch.jl,repos/tmp-6198358016-369279/src/wrapper.jl,,"function atg_max_pool3d_with_indices_backward_out(arg1, grad_input, grad_output, self, kernel_size_data, kernel_size_len, stride_data, stride_len, padding_data, padding_len, dilation_data, dilation_len, ceil_mode, indices)
    @runtime_error_check ccall((:atg_max_pool3d_with_indices_backward_out, libdoeye_caml), Cint, (Ptr{tensor}, tensor, tensor, tensor, Ptr{Int64}, Cint, Ptr{Int64}, Cint, Ptr{Int64}, Cint, Ptr{Int64}, Cint, Cint, tensor), arg1, grad_input, grad_output, self, kernel_size_data, kernel_size_len, stride_data, stride_len, padding_data, padding_len, dilation_data, dilation_len, ceil_mode, indices)
end"
fluxml/torch.jl,repos/tmp-6198358016-369279/src/wrapper.jl,,"function atg_max_pool3d_with_indices_out(arg1, out, indices, self, kernel_size_data, kernel_size_len, stride_data, stride_len, padding_data, padding_len, dilation_data, dilation_len, ceil_mode)
    @runtime_error_check ccall((:atg_max_pool3d_with_indices_out, libdoeye_caml), Cint, (Ptr{tensor}, tensor, tensor, tensor, Ptr{Int64}, Cint, Ptr{Int64}, Cint, Ptr{Int64}, Cint, Ptr{Int64}, Cint, Cint), arg1, out, indices, self, kernel_size_data, kernel_size_len, stride_data, stride_len, padding_data, padding_len, dilation_data, dilation_len, ceil_mode)
end"
fluxml/torch.jl,repos/tmp-6198358016-369279/src/wrapper.jl,,"function atg_max_unpool2d(arg1, self, indices, output_size_data, output_size_len)
    @runtime_error_check ccall((:atg_max_unpool2d, libdoeye_caml), Cint, (Ptr{tensor}, tensor, tensor, Ptr{Int64}, Cint), arg1, self, indices, output_size_data, output_size_len)
end"
fluxml/torch.jl,repos/tmp-6198358016-369279/src/wrapper.jl,,"function atg_max_unpool2d_backward(arg1, grad_output, self, indices, output_size_data, output_size_len)
    @runtime_error_check ccall((:atg_max_unpool2d_backward, libdoeye_caml), Cint, (Ptr{tensor}, tensor, tensor, tensor, Ptr{Int64}, Cint), arg1, grad_output, self, indices, output_size_data, output_size_len)
end"
fluxml/torch.jl,repos/tmp-6198358016-369279/src/wrapper.jl,,"function atg_max_unpool2d_backward_out(arg1, grad_input, grad_output, self, indices, output_size_data, output_size_len)
    @runtime_error_check ccall((:atg_max_unpool2d_backward_out, libdoeye_caml), Cint, (Ptr{tensor}, tensor, tensor, tensor, tensor, Ptr{Int64}, Cint), arg1, grad_input, grad_output, self, indices, output_size_data, output_size_len)
end"
fluxml/torch.jl,repos/tmp-6198358016-369279/src/wrapper.jl,,"function atg_max_unpool2d_out(arg1, out, self, indices, output_size_data, output_size_len)
    @runtime_error_check ccall((:atg_max_unpool2d_out, libdoeye_caml), Cint, (Ptr{tensor}, tensor, tensor, tensor, Ptr{Int64}, Cint), arg1, out, self, indices, output_size_data, output_size_len)
end"
fluxml/torch.jl,repos/tmp-6198358016-369279/src/wrapper.jl,,"function atg_max_unpool3d(arg1, self, indices, output_size_data, output_size_len, stride_data, stride_len, padding_data, padding_len)
    @runtime_error_check ccall((:atg_max_unpool3d, libdoeye_caml), Cint, (Ptr{tensor}, tensor, tensor, Ptr{Int64}, Cint, Ptr{Int64}, Cint, Ptr{Int64}, Cint), arg1, self, indices, output_size_data, output_size_len, stride_data, stride_len, padding_data, padding_len)
end"
fluxml/torch.jl,repos/tmp-6198358016-369279/src/wrapper.jl,,"function atg_max_unpool3d_backward(arg1, grad_output, self, indices, output_size_data, output_size_len, stride_data, stride_len, padding_data, padding_len)
    @runtime_error_check ccall((:atg_max_unpool3d_backward, libdoeye_caml), Cint, (Ptr{tensor}, tensor, tensor, tensor, Ptr{Int64}, Cint, Ptr{Int64}, Cint, Ptr{Int64}, Cint), arg1, grad_output, self, indices, output_size_data, output_size_len, stride_data, stride_len, padding_data, padding_len)
end"
fluxml/torch.jl,repos/tmp-6198358016-369279/src/wrapper.jl,,"function atg_max_unpool3d_backward_out(arg1, grad_input, grad_output, self, indices, output_size_data, output_size_len, stride_data, stride_len, padding_data, padding_len)
    @runtime_error_check ccall((:atg_max_unpool3d_backward_out, libdoeye_caml), Cint, (Ptr{tensor}, tensor, tensor, tensor, tensor, Ptr{Int64}, Cint, Ptr{Int64}, Cint, Ptr{Int64}, Cint), arg1, grad_input, grad_output, self, indices, output_size_data, output_size_len, stride_data, stride_len, padding_data, padding_len)
end"
fluxml/torch.jl,repos/tmp-6198358016-369279/src/wrapper.jl,,"function atg_max_unpool3d_out(arg1, out, self, indices, output_size_data, output_size_len, stride_data, stride_len, padding_data, padding_len)
    @runtime_error_check ccall((:atg_max_unpool3d_out, libdoeye_caml), Cint, (Ptr{tensor}, tensor, tensor, tensor, Ptr{Int64}, Cint, Ptr{Int64}, Cint, Ptr{Int64}, Cint), arg1, out, self, indices, output_size_data, output_size_len, stride_data, stride_len, padding_data, padding_len)
end"
fluxml/torch.jl,repos/tmp-6198358016-369279/src/wrapper.jl,,"function atg_max_values(arg1, self, dim_data, dim_len, keepdim)
    @runtime_error_check ccall((:atg_max_values, libdoeye_caml), Cint, (Ptr{tensor}, tensor, Ptr{Int64}, Cint, Cint), arg1, self, dim_data, dim_len, keepdim)
end"
fluxml/torch.jl,repos/tmp-6198358016-369279/src/wrapper.jl,,"function atg_mean(arg1, self, dtype)
    @runtime_error_check ccall((:atg_mean, libdoeye_caml), Cint, (Ptr{tensor}, tensor, Cint), arg1, self, dtype)
end"
fluxml/torch.jl,repos/tmp-6198358016-369279/src/wrapper.jl,,"function atg_mean1(arg1, self, dim_data, dim_len, keepdim, dtype)
    @runtime_error_check ccall((:atg_mean1, libdoeye_caml), Cint, (Ptr{tensor}, tensor, Ptr{Int64}, Cint, Cint, Cint), arg1, self, dim_data, dim_len, keepdim, dtype)
end"
fluxml/torch.jl,repos/tmp-6198358016-369279/src/wrapper.jl,,"function atg_mean_out(arg1, out, self, dim_data, dim_len, keepdim, dtype)
    @runtime_error_check ccall((:atg_mean_out, libdoeye_caml), Cint, (Ptr{tensor}, tensor, tensor, Ptr{Int64}, Cint, Cint, Cint), arg1, out, self, dim_data, dim_len, keepdim, dtype)
end"
fluxml/torch.jl,repos/tmp-6198358016-369279/src/wrapper.jl,,"function atg_median(arg1, self)
    @runtime_error_check ccall((:atg_median, libdoeye_caml), Cint, (Ptr{tensor}, tensor), arg1, self)
end"
fluxml/torch.jl,repos/tmp-6198358016-369279/src/wrapper.jl,,"function atg_median1(arg1, self, dim, keepdim)
    @runtime_error_check ccall((:atg_median1, libdoeye_caml), Cint, (Ptr{tensor}, tensor, Int64, Cint), arg1, self, dim, keepdim)
end"
fluxml/torch.jl,repos/tmp-6198358016-369279/src/wrapper.jl,,"function atg_median_out(arg1, values, indices, self, dim, keepdim)
    @runtime_error_check ccall((:atg_median_out, libdoeye_caml), Cint, (Ptr{tensor}, tensor, tensor, tensor, Int64, Cint), arg1, values, indices, self, dim, keepdim)
end"
fluxml/torch.jl,repos/tmp-6198358016-369279/src/wrapper.jl,,"function atg_meshgrid(arg1, tensors_data, tensors_len)
    @runtime_error_check ccall((:atg_meshgrid, libdoeye_caml), Cint, (Ptr{tensor}, Ptr{tensor}, Cint), arg1, tensors_data, tensors_len)
end"
fluxml/torch.jl,repos/tmp-6198358016-369279/src/wrapper.jl,,"function atg_min(arg1, self)
    @runtime_error_check ccall((:atg_min, libdoeye_caml), Cint, (Ptr{tensor}, tensor), arg1, self)
end"
fluxml/torch.jl,repos/tmp-6198358016-369279/src/wrapper.jl,,"function atg_min1(arg1, self, other)
    @runtime_error_check ccall((:atg_min1, libdoeye_caml), Cint, (Ptr{tensor}, tensor, tensor), arg1, self, other)
end"
fluxml/torch.jl,repos/tmp-6198358016-369279/src/wrapper.jl,,"function atg_min2(arg1, self, dim, keepdim)
    @runtime_error_check ccall((:atg_min2, libdoeye_caml), Cint, (Ptr{tensor}, tensor, Int64, Cint), arg1, self, dim, keepdim)
end"
fluxml/torch.jl,repos/tmp-6198358016-369279/src/wrapper.jl,,"function atg_min_out(arg1, out, self, other)
    @runtime_error_check ccall((:atg_min_out, libdoeye_caml), Cint, (Ptr{tensor}, tensor, tensor, tensor), arg1, out, self, other)
end"
fluxml/torch.jl,repos/tmp-6198358016-369279/src/wrapper.jl,,"function atg_min_out1(arg1, min, min_indices, self, dim, keepdim)
    @runtime_error_check ccall((:atg_min_out1, libdoeye_caml), Cint, (Ptr{tensor}, tensor, tensor, tensor, Int64, Cint), arg1, min, min_indices, self, dim, keepdim)
end"
fluxml/torch.jl,repos/tmp-6198358016-369279/src/wrapper.jl,,"function atg_min_values(arg1, self, dim_data, dim_len, keepdim)
    @runtime_error_check ccall((:atg_min_values, libdoeye_caml), Cint, (Ptr{tensor}, tensor, Ptr{Int64}, Cint, Cint), arg1, self, dim_data, dim_len, keepdim)
end"
fluxml/torch.jl,repos/tmp-6198358016-369279/src/wrapper.jl,,"function atg_miopen_batch_norm(arg1, input, weight, bias, running_mean, running_var, training, exponential_average_factor, epsilon)
    @runtime_error_check ccall((:atg_miopen_batch_norm, libdoeye_caml), Cint, (Ptr{tensor}, tensor, tensor, tensor, tensor, tensor, Cint, Cdouble, Cdouble), arg1, input, weight, bias, running_mean, running_var, training, exponential_average_factor, epsilon)
end"
fluxml/torch.jl,repos/tmp-6198358016-369279/src/wrapper.jl,,"function atg_miopen_batch_norm_backward(arg1, input, grad_output, weight, running_mean, running_var, save_mean, save_var, epsilon)
    @runtime_error_check ccall((:atg_miopen_batch_norm_backward, libdoeye_caml), Cint, (Ptr{tensor}, tensor, tensor, tensor, tensor, tensor, tensor, tensor, Cdouble), arg1, input, grad_output, weight, running_mean, running_var, save_mean, save_var, epsilon)
end"
fluxml/torch.jl,repos/tmp-6198358016-369279/src/wrapper.jl,,"function atg_miopen_convolution(arg1, self, weight, bias, padding_data, padding_len, stride_data, stride_len, dilation_data, dilation_len, groups, benchmark, deterministic)
    @runtime_error_check ccall((:atg_miopen_convolution, libdoeye_caml), Cint, (Ptr{tensor}, tensor, tensor, tensor, Ptr{Int64}, Cint, Ptr{Int64}, Cint, Ptr{Int64}, Cint, Int64, Cint, Cint), arg1, self, weight, bias, padding_data, padding_len, stride_data, stride_len, dilation_data, dilation_len, groups, benchmark, deterministic)
end"
fluxml/torch.jl,repos/tmp-6198358016-369279/src/wrapper.jl,,"function atg_miopen_convolution_backward_bias(arg1, grad_output)
    @runtime_error_check ccall((:atg_miopen_convolution_backward_bias, libdoeye_caml), Cint, (Ptr{tensor}, tensor), arg1, grad_output)
end"
fluxml/torch.jl,repos/tmp-6198358016-369279/src/wrapper.jl,,"function atg_miopen_convolution_backward_input(arg1, self_size_data, self_size_len, grad_output, weight, padding_data, padding_len, stride_data, stride_len, dilation_data, dilation_len, groups, benchmark, deterministic)
    @runtime_error_check ccall((:atg_miopen_convolution_backward_input, libdoeye_caml), Cint, (Ptr{tensor}, Ptr{Int64}, Cint, tensor, tensor, Ptr{Int64}, Cint, Ptr{Int64}, Cint, Ptr{Int64}, Cint, Int64, Cint, Cint), arg1, self_size_data, self_size_len, grad_output, weight, padding_data, padding_len, stride_data, stride_len, dilation_data, dilation_len, groups, benchmark, deterministic)
end"
fluxml/torch.jl,repos/tmp-6198358016-369279/src/wrapper.jl,,"function atg_miopen_convolution_backward_weight(arg1, weight_size_data, weight_size_len, grad_output, self, padding_data, padding_len, stride_data, stride_len, dilation_data, dilation_len, groups, benchmark, deterministic)
    @runtime_error_check ccall((:atg_miopen_convolution_backward_weight, libdoeye_caml), Cint, (Ptr{tensor}, Ptr{Int64}, Cint, tensor, tensor, Ptr{Int64}, Cint, Ptr{Int64}, Cint, Ptr{Int64}, Cint, Int64, Cint, Cint), arg1, weight_size_data, weight_size_len, grad_output, self, padding_data, padding_len, stride_data, stride_len, dilation_data, dilation_len, groups, benchmark, deterministic)
end"
fluxml/torch.jl,repos/tmp-6198358016-369279/src/wrapper.jl,,"function atg_miopen_convolution_transpose(arg1, self, weight, bias, padding_data, padding_len, output_padding_data, output_padding_len, stride_data, stride_len, dilation_data, dilation_len, groups, benchmark, deterministic)
    @runtime_error_check ccall((:atg_miopen_convolution_transpose, libdoeye_caml), Cint, (Ptr{tensor}, tensor, tensor, tensor, Ptr{Int64}, Cint, Ptr{Int64}, Cint, Ptr{Int64}, Cint, Ptr{Int64}, Cint, Int64, Cint, Cint), arg1, self, weight, bias, padding_data, padding_len, output_padding_data, output_padding_len, stride_data, stride_len, dilation_data, dilation_len, groups, benchmark, deterministic)
end"
fluxml/torch.jl,repos/tmp-6198358016-369279/src/wrapper.jl,,"function atg_miopen_convolution_transpose_backward_input(arg1, grad_output, weight, padding_data, padding_len, stride_data, stride_len, dilation_data, dilation_len, groups, benchmark, deterministic)
    @runtime_error_check ccall((:atg_miopen_convolution_transpose_backward_input, libdoeye_caml), Cint, (Ptr{tensor}, tensor, tensor, Ptr{Int64}, Cint, Ptr{Int64}, Cint, Ptr{Int64}, Cint, Int64, Cint, Cint), arg1, grad_output, weight, padding_data, padding_len, stride_data, stride_len, dilation_data, dilation_len, groups, benchmark, deterministic)
end"
fluxml/torch.jl,repos/tmp-6198358016-369279/src/wrapper.jl,,"function atg_miopen_convolution_transpose_backward_weight(arg1, weight_size_data, weight_size_len, grad_output, self, padding_data, padding_len, stride_data, stride_len, dilation_data, dilation_len, groups, benchmark, deterministic)
    @runtime_error_check ccall((:atg_miopen_convolution_transpose_backward_weight, libdoeye_caml), Cint, (Ptr{tensor}, Ptr{Int64}, Cint, tensor, tensor, Ptr{Int64}, Cint, Ptr{Int64}, Cint, Ptr{Int64}, Cint, Int64, Cint, Cint), arg1, weight_size_data, weight_size_len, grad_output, self, padding_data, padding_len, stride_data, stride_len, dilation_data, dilation_len, groups, benchmark, deterministic)
end"
fluxml/torch.jl,repos/tmp-6198358016-369279/src/wrapper.jl,,"function atg_miopen_depthwise_convolution(arg1, self, weight, bias, padding_data, padding_len, stride_data, stride_len, dilation_data, dilation_len, groups, benchmark, deterministic)
    @runtime_error_check ccall((:atg_miopen_depthwise_convolution, libdoeye_caml), Cint, (Ptr{tensor}, tensor, tensor, tensor, Ptr{Int64}, Cint, Ptr{Int64}, Cint, Ptr{Int64}, Cint, Int64, Cint, Cint), arg1, self, weight, bias, padding_data, padding_len, stride_data, stride_len, dilation_data, dilation_len, groups, benchmark, deterministic)
end"
fluxml/torch.jl,repos/tmp-6198358016-369279/src/wrapper.jl,,"function atg_miopen_depthwise_convolution_backward_input(arg1, self_size_data, self_size_len, grad_output, weight, padding_data, padding_len, stride_data, stride_len, dilation_data, dilation_len, groups, benchmark, deterministic)
    @runtime_error_check ccall((:atg_miopen_depthwise_convolution_backward_input, libdoeye_caml), Cint, (Ptr{tensor}, Ptr{Int64}, Cint, tensor, tensor, Ptr{Int64}, Cint, Ptr{Int64}, Cint, Ptr{Int64}, Cint, Int64, Cint, Cint), arg1, self_size_data, self_size_len, grad_output, weight, padding_data, padding_len, stride_data, stride_len, dilation_data, dilation_len, groups, benchmark, deterministic)
end"
fluxml/torch.jl,repos/tmp-6198358016-369279/src/wrapper.jl,,"function atg_miopen_depthwise_convolution_backward_weight(arg1, weight_size_data, weight_size_len, grad_output, self, padding_data, padding_len, stride_data, stride_len, dilation_data, dilation_len, groups, benchmark, deterministic)
    @runtime_error_check ccall((:atg_miopen_depthwise_convolution_backward_weight, libdoeye_caml), Cint, (Ptr{tensor}, Ptr{Int64}, Cint, tensor, tensor, Ptr{Int64}, Cint, Ptr{Int64}, Cint, Ptr{Int64}, Cint, Int64, Cint, Cint), arg1, weight_size_data, weight_size_len, grad_output, self, padding_data, padding_len, stride_data, stride_len, dilation_data, dilation_len, groups, benchmark, deterministic)
end"
fluxml/torch.jl,repos/tmp-6198358016-369279/src/wrapper.jl,,"function atg_miopen_rnn(arg1, input, weight_data, weight_len, weight_stride0, hx, cx, mode, hidden_size, num_layers, batch_first, dropout, train, bidirectional, batch_sizes_data, batch_sizes_len, dropout_state)
    @runtime_error_check ccall((:atg_miopen_rnn, libdoeye_caml), Cint, (Ptr{tensor}, tensor, Ptr{tensor}, Cint, Int64, tensor, tensor, Int64, Int64, Int64, Cint, Cdouble, Cint, Cint, Ptr{Int64}, Cint, tensor), arg1, input, weight_data, weight_len, weight_stride0, hx, cx, mode, hidden_size, num_layers, batch_first, dropout, train, bidirectional, batch_sizes_data, batch_sizes_len, dropout_state)
end"
fluxml/torch.jl,repos/tmp-6198358016-369279/src/wrapper.jl,,"function atg_mkldnn_adaptive_avg_pool2d(arg1, self, output_size_data, output_size_len)
    @runtime_error_check ccall((:atg_mkldnn_adaptive_avg_pool2d, libdoeye_caml), Cint, (Ptr{tensor}, tensor, Ptr{Int64}, Cint), arg1, self, output_size_data, output_size_len)
end"
fluxml/torch.jl,repos/tmp-6198358016-369279/src/wrapper.jl,,"function atg_mkldnn_convolution(arg1, self, weight, bias, padding_data, padding_len, stride_data, stride_len, dilation_data, dilation_len, groups)
    @runtime_error_check ccall((:atg_mkldnn_convolution, libdoeye_caml), Cint, (Ptr{tensor}, tensor, tensor, tensor, Ptr{Int64}, Cint, Ptr{Int64}, Cint, Ptr{Int64}, Cint, Int64), arg1, self, weight, bias, padding_data, padding_len, stride_data, stride_len, dilation_data, dilation_len, groups)
end"
fluxml/torch.jl,repos/tmp-6198358016-369279/src/wrapper.jl,,"function atg_mkldnn_convolution_backward_input(arg1, self_size_data, self_size_len, grad_output, weight, padding_data, padding_len, stride_data, stride_len, dilation_data, dilation_len, groups, bias_defined)
    @runtime_error_check ccall((:atg_mkldnn_convolution_backward_input, libdoeye_caml), Cint, (Ptr{tensor}, Ptr{Int64}, Cint, tensor, tensor, Ptr{Int64}, Cint, Ptr{Int64}, Cint, Ptr{Int64}, Cint, Int64, Cint), arg1, self_size_data, self_size_len, grad_output, weight, padding_data, padding_len, stride_data, stride_len, dilation_data, dilation_len, groups, bias_defined)
end"
fluxml/torch.jl,repos/tmp-6198358016-369279/src/wrapper.jl,,"function atg_mkldnn_convolution_backward_weights(arg1, weight_size_data, weight_size_len, grad_output, self, padding_data, padding_len, stride_data, stride_len, dilation_data, dilation_len, groups, bias_defined)
    @runtime_error_check ccall((:atg_mkldnn_convolution_backward_weights, libdoeye_caml), Cint, (Ptr{tensor}, Ptr{Int64}, Cint, tensor, tensor, Ptr{Int64}, Cint, Ptr{Int64}, Cint, Ptr{Int64}, Cint, Int64, Cint), arg1, weight_size_data, weight_size_len, grad_output, self, padding_data, padding_len, stride_data, stride_len, dilation_data, dilation_len, groups, bias_defined)
end"
fluxml/torch.jl,repos/tmp-6198358016-369279/src/wrapper.jl,,"function atg_mkldnn_linear(arg1, input, weight, bias)
    @runtime_error_check ccall((:atg_mkldnn_linear, libdoeye_caml), Cint, (Ptr{tensor}, tensor, tensor, tensor), arg1, input, weight, bias)
end"
fluxml/torch.jl,repos/tmp-6198358016-369279/src/wrapper.jl,,"function atg_mkldnn_max_pool2d(arg1, self, kernel_size_data, kernel_size_len, stride_data, stride_len, padding_data, padding_len, dilation_data, dilation_len, ceil_mode)
    @runtime_error_check ccall((:atg_mkldnn_max_pool2d, libdoeye_caml), Cint, (Ptr{tensor}, tensor, Ptr{Int64}, Cint, Ptr{Int64}, Cint, Ptr{Int64}, Cint, Ptr{Int64}, Cint, Cint), arg1, self, kernel_size_data, kernel_size_len, stride_data, stride_len, padding_data, padding_len, dilation_data, dilation_len, ceil_mode)
end"
fluxml/torch.jl,repos/tmp-6198358016-369279/src/wrapper.jl,,"function atg_mkldnn_reorder_conv2d_weight(arg1, self, padding_data, padding_len, stride_data, stride_len, dilation_data, dilation_len, groups)
    @runtime_error_check ccall((:atg_mkldnn_reorder_conv2d_weight, libdoeye_caml), Cint, (Ptr{tensor}, tensor, Ptr{Int64}, Cint, Ptr{Int64}, Cint, Ptr{Int64}, Cint, Int64), arg1, self, padding_data, padding_len, stride_data, stride_len, dilation_data, dilation_len, groups)
end"
fluxml/torch.jl,repos/tmp-6198358016-369279/src/wrapper.jl,,"function atg_mm(arg1, self, mat2)
    @runtime_error_check ccall((:atg_mm, libdoeye_caml), Cint, (Ptr{tensor}, tensor, tensor), arg1, self, mat2)
end"
fluxml/torch.jl,repos/tmp-6198358016-369279/src/wrapper.jl,,"function atg_mm_out(arg1, out, self, mat2)
    @runtime_error_check ccall((:atg_mm_out, libdoeye_caml), Cint, (Ptr{tensor}, tensor, tensor, tensor), arg1, out, self, mat2)
end"
fluxml/torch.jl,repos/tmp-6198358016-369279/src/wrapper.jl,,"function atg_mode(arg1, self, dim, keepdim)
    @runtime_error_check ccall((:atg_mode, libdoeye_caml), Cint, (Ptr{tensor}, tensor, Int64, Cint), arg1, self, dim, keepdim)
end"
fluxml/torch.jl,repos/tmp-6198358016-369279/src/wrapper.jl,,"function atg_mode_out(arg1, values, indices, self, dim, keepdim)
    @runtime_error_check ccall((:atg_mode_out, libdoeye_caml), Cint, (Ptr{tensor}, tensor, tensor, tensor, Int64, Cint), arg1, values, indices, self, dim, keepdim)
end"
fluxml/torch.jl,repos/tmp-6198358016-369279/src/wrapper.jl,,"function atg_mse_loss(arg1, self, target, reduction)
    @runtime_error_check ccall((:atg_mse_loss, libdoeye_caml), Cint, (Ptr{tensor}, tensor, tensor, Int64), arg1, self, target, reduction)
end"
fluxml/torch.jl,repos/tmp-6198358016-369279/src/wrapper.jl,,"function atg_mse_loss_backward(arg1, grad_output, self, target, reduction)
    @runtime_error_check ccall((:atg_mse_loss_backward, libdoeye_caml), Cint, (Ptr{tensor}, tensor, tensor, tensor, Int64), arg1, grad_output, self, target, reduction)
end"
fluxml/torch.jl,repos/tmp-6198358016-369279/src/wrapper.jl,,"function atg_mse_loss_backward_out(arg1, grad_input, grad_output, self, target, reduction)
    @runtime_error_check ccall((:atg_mse_loss_backward_out, libdoeye_caml), Cint, (Ptr{tensor}, tensor, tensor, tensor, tensor, Int64), arg1, grad_input, grad_output, self, target, reduction)
end"
fluxml/torch.jl,repos/tmp-6198358016-369279/src/wrapper.jl,,"function atg_mse_loss_out(arg1, out, self, target, reduction)
    @runtime_error_check ccall((:atg_mse_loss_out, libdoeye_caml), Cint, (Ptr{tensor}, tensor, tensor, tensor, Int64), arg1, out, self, target, reduction)
end"
